Year,Sex,Occupation category,Occupation sub-category,Value
2015,Female,Managers and Proprietors in Health and Care Services,,0.7668462410372012
2015,Female,Managers and Proprietors in Health and Care Services,,0.8430479305377098
2015,Female,Managers and Proprietors in Health and Care Services,,0.7298054356877887
2015,Female,Manager and Proprietors in Other Services,,0.3833702311168671
2015,Female,Manager and Proprietors in Other Services,,0.4092663882430453
2015,Female,Manager and Proprietors in Other Services,,0.0406973038434572
2015,Female,Manager and Proprietors in Other Services,,0.5980531704853299
2015,Female,Manager and Proprietors in Other Services,,0.3760671349194824
2015,Female,Manager and Proprietors in Other Services,,0.28550377601768284
2015,Female,Manager and Proprietors in Other Services,,0.40216040392271096
2015,Female,Natural and Social Science Professionals,,0.4968004451554566
2015,Female,Natural and Social Science Professionals,,0.4521751063537807
2015,Female,Natural and Social Science Professionals,,0.5602265236411578
2015,Female,Natural and Social Science Professionals,,0.31929076123183575
2015,Female,Natural and Social Science Professionals,,0.5176603773584906
2015,Female,Engineering Professionals,,0.17683512631834547
2015,Female,Engineering Professionals,,0.17683512631834547
2015,Female,Information Technology and Telecommunications Professionals,,0.22886517792214314
2015,Female,Information Technology and Telecommunications Professionals,,0.2365017918304428
2015,Female,Information Technology and Telecommunications Professionals,,0.3316782898726501
2015,Female,Information Technology and Telecommunications Professionals,,0.2066724063710719
2015,Female,Information Technology and Telecommunications Professionals,,0.18539938424698538
2015,Female,Conservation and Environment Professionals,,0.38591664715523294
2015,Female,Conservation and Environment Professionals,,0.34960353568178865
2015,Female,Conservation and Environment Professionals,,0.4014944515697318
2015,Female,Research and Development Managers,,0.40433757202946824
2015,Female,Research and Development Managers,,0.40433757202946824
2015,Female,Health Professionals,,0.5721253393456955
2015,Female,Health Professionals,,0.5721253393456955
2015,Female,Teaching and Educational Professionals,,0.6783882188078675
2015,Female,Teaching and Educational Professionals,,0.6670425242844071
2015,Female,Teaching and Educational Professionals,,0.6841923602475661
2015,Female,Media Professionals,,0.5230509402957824
2015,Female,Media Professionals,,0.6034869512884576
2015,Female,Media Professionals,,0.3885789200890271
2015,Female,Protective Service Occupations,,0.23621526701787005
2015,Female,Protective Service Occupations,,0.23621526701787005
2015,Female,Sports and Fitness Occupations,,0.39176452799758077
2015,Female,Sports and Fitness Occupations,,0.39176452799758077
2015,Female,"Sales, Marketing and Related Associate Professionals",,0.40550165172614033
2015,Female,"Sales, Marketing and Related Associate Professionals",,0.3550764430717092
2015,Female,"Sales, Marketing and Related Associate Professionals",,0.7098751234559549
2015,Female,Public Services and Other Associate Professionals,,0.5726073414542667
2015,Female,Public Services and Other Associate Professionals,,0.5726073414542667
2015,Female,Administrative Occupations: Office Managers and Supervisors,,0.7153488738383997
2015,Female,Administrative Occupations: Office Managers and Supervisors,,0.7153488738383997
2015,Female,Cleaning and Housekeeping Managers and Supervisors,,0.72252541002541
2015,Female,Cleaning and Housekeeping Managers and Supervisors,,0.72252541002541
2015,Female,Sales Related Occupations,,0.44903791667693216
2015,Female,Sales Related Occupations,,0.4429948950652297
2015,Female,Sales Related Occupations,,0.45456689941498396
2016,Male,,,0.6146762882336374
2016,Female,,,0.38187738958881456
2016,Male,Chief Executives and Senior Officials,,0.7644218360147983
2016,Male,Chief Executives and Senior Officials,,0.797581366129461
2016,Male,Chief Executives and Senior Officials,,0.49559255631733595
2016,Male,Production Managers and Directors,,0.8849412501066887
2016,Male,Production Managers and Directors,,0.8738006698370698
2016,Male,Production Managers and Directors,,0.9060580829389051
2016,Male,Production Managers and Directors,,0.8817823343848581
2016,Male,Functional Managers and Directors,,0.620729884677209
2016,Male,Functional Managers and Directors,,0.6044833679935171
2016,Male,Functional Managers and Directors,,0.7650811876970659
2016,Male,Functional Managers and Directors,,0.6153250241013635
2016,Male,Functional Managers and Directors,,0.5044706138916148
2016,Male,Functional Managers and Directors,,0.3489170784763436
2016,Male,Functional Managers and Directors,,0.8976434704493701
2016,Male,Functional Managers and Directors,,0.6059974032431835
2016,Male,Financial Institution Managers and Directors,,0.6262687424953047
2016,Male,Financial Institution Managers and Directors,,0.6262687424953047
2016,Male,Managers and Directors in Transport and Logistics,,0.7865165576882515
2016,Male,Managers and Directors in Transport and Logistics,,0.8055033306356222
2016,Male,Managers and Directors in Transport and Logistics,,0.7725680310999314
2016,Male,Senior Officers in Protective Services,,0.8864113218414449
2016,Male,Senior Officers in Protective Services,,0.8723413782295258
2016,Male,Senior Officers in Protective Services,,0.9258355034722222
2016,Male,Senior Officers in Protective Services,,0.8338641865205759
2016,Male,Health and Social Services Managers and Directors,,0.3351118430700161
2016,Male,Health and Social Services Managers and Directors,,0.3899481468030587
2016,Male,Health and Social Services Managers and Directors,,0.26558022922636104
2016,Male,Managers and Directors in Retail and Wholesale,,0.6040926112183151
2016,Male,Managers and Directors in Retail and Wholesale,,0.6040926112183151
2016,Male,Managers and Proprietors in Agriculture Related Services,,0.5961136357300175
2016,Male,Managers and Proprietors in Agriculture Related Services,,0.7656653890721098
2016,Male,Managers and Proprietors in Agriculture Related Services,,0.31285831285831284
2016,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.5749156757804795
2016,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.4033363203970497
2016,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.6419803223007772
2016,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.5536709415228871
2016,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.6740155606134988
2016,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.5136710896662646
2016,Male,Managers and Proprietors in Health and Care Services,,0.16551190294908888
2016,Male,Managers and Proprietors in Health and Care Services,,0.12889093029007526
2016,Male,Managers and Proprietors in Health and Care Services,,0.18603592008079048
2016,Male,Manager and Proprietors in Other Services,,0.602968529316516
2016,Male,Manager and Proprietors in Other Services,,0.5944936620875302
2016,Male,Manager and Proprietors in Other Services,,0.9402728958512081
2016,Male,Manager and Proprietors in Other Services,,0.20913342308509886
2016,Male,Manager and Proprietors in Other Services,,0.6058529118947803
2016,Male,Manager and Proprietors in Other Services,,0.734562116005415
2016,Male,Manager and Proprietors in Other Services,,0.5962080792682927
2016,Male,Natural and Social Science Professionals,,0.5977814753189129
2016,Male,Natural and Social Science Professionals,,0.802409483314006
2016,Male,Natural and Social Science Professionals,,0.5151093458576136
2016,Male,Natural and Social Science Professionals,,0.661179078742097
2016,Male,Natural and Social Science Professionals,,0.6285073999719875
2016,Male,Engineering Professionals,,0.8926956418712111
2016,Male,Engineering Professionals,,0.8926956418712111
2016,Male,Information Technology and Telecommunications Professionals,,0.803571260589892
2016,Male,Information Technology and Telecommunications Professionals,,0.7943201705366343
2016,Male,Information Technology and Telecommunications Professionals,,0.7707876211373195
2016,Male,Information Technology and Telecommunications Professionals,,0.7927589979680861
2016,Male,Information Technology and Telecommunications Professionals,,0.8315730815533674
2016,Male,Conservation and Environment Professionals,,0.5883253034469924
2016,Male,Conservation and Environment Professionals,,0.4657750456886526
2016,Male,Conservation and Environment Professionals,,0.6289403408308785
2016,Male,Research and Development Managers,,0.5864985332774582
2016,Male,Research and Development Managers,,0.5864985332774582
2016,Male,Health Professionals,,0.3911490277959024
2016,Male,Health Professionals,,0.3911490277959024
2016,Male,Teaching and Educational Professionals,,0.31426876027022094
2016,Male,Teaching and Educational Professionals,,0.3333005893909627
2016,Male,Teaching and Educational Professionals,,0.3066471941936626
2016,Male,Media Professionals,,0.527635650790911
2016,Male,Media Professionals,,0.4030795447629481
2016,Male,Media Professionals,,0.7206122705556952
2016,Male,Protective Service Occupations,,0.7014239418638908
2016,Male,Protective Service Occupations,,0.7014239418638908
2016,Male,Sports and Fitness Occupations,,0.5170940619521975
2016,Male,Sports and Fitness Occupations,,0.5170940619521975
2016,Male,"Sales, Marketing and Related Associate Professionals",,0.592554902232542
2016,Male,"Sales, Marketing and Related Associate Professionals",,0.6276119402985074
2016,Male,"Sales, Marketing and Related Associate Professionals",,0.36794217328326934
2016,Male,Public Services and Other Associate Professionals,,0.370058573833859
2016,Male,Public Services and Other Associate Professionals,,0.370058573833859
2016,Male,Administrative Occupations: Office Managers and Supervisors,,0.21109265950046005
2016,Male,Administrative Occupations: Office Managers and Supervisors,,0.21109265950046005
2016,Male,Cleaning and Housekeeping Managers and Supervisors,,0.2476427834798409
2016,Male,Cleaning and Housekeeping Managers and Supervisors,,0.2476427834798409
2016,Male,Sales Related Occupations,,0.5048066709156576
2016,Male,Sales Related Occupations,,0.35016079121412536
2016,Male,Sales Related Occupations,,0.6251711924439197
2016,Female,Chief Executives and Senior Officials,,0.23557816398520176
2016,Female,Chief Executives and Senior Officials,,0.20241863387053907
2016,Female,Chief Executives and Senior Officials,,0.5044074436826641
2016,Female,Production Managers and Directors,,0.11505874989331133
2016,Female,Production Managers and Directors,,0.1261993301629301
2016,Female,Production Managers and Directors,,0.09394191706109493
2016,Female,Production Managers and Directors,,0.11821766561514195
2016,Female,Functional Managers and Directors,,0.3792701153227909
2016,Female,Functional Managers and Directors,,0.3955166320064829
2016,Female,Functional Managers and Directors,,0.23491881230293404
2016,Female,Functional Managers and Directors,,0.38467497589863653
2016,Female,Functional Managers and Directors,,0.49552938610838515
2016,Female,Functional Managers and Directors,,0.6510829215236564
2016,Female,Functional Managers and Directors,,0.10235652955062988
2016,Female,Functional Managers and Directors,,0.3940025967568165
2016,Female,Financial Institution Managers and Directors,,0.37373125750469527
2016,Female,Financial Institution Managers and Directors,,0.37373125750469527
2016,Female,Managers and Directors in Transport and Logistics,,0.21348344231174857
2016,Female,Managers and Directors in Transport and Logistics,,0.19449666936437776
2016,Female,Managers and Directors in Transport and Logistics,,0.22743196890006862
2016,Female,Senior Officers in Protective Services,,0.11358867815855515
2016,Female,Senior Officers in Protective Services,,0.12765862177047418
2016,Female,Senior Officers in Protective Services,,0.07416449652777778
2016,Female,Senior Officers in Protective Services,,0.16613581347942413
2016,Female,Health and Social Services Managers and Directors,,0.6648881569299838
2016,Female,Health and Social Services Managers and Directors,,0.6100518531969412
2016,Female,Health and Social Services Managers and Directors,,0.734419770773639
2016,Female,Managers and Directors in Retail and Wholesale,,0.3959073887816848
2016,Female,Managers and Directors in Retail and Wholesale,,0.3959073887816848
2016,Female,Managers and Proprietors in Agriculture Related Services,,0.4038863642699824
2016,Female,Managers and Proprietors in Agriculture Related Services,,0.23433461092789018
2016,Female,Managers and Proprietors in Agriculture Related Services,,0.6871416871416871
2016,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.4250843242195204
2016,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.5966636796029503
2016,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.3580196776992229
2016,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.4463290584771129
2016,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.32598443938650123
2016,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.48632891033373543
2016,Female,Managers and Proprietors in Health and Care Services,,0.8344880970509111
2016,Female,Managers and Proprietors in Health and Care Services,,0.8711090697099247
2016,Female,Managers and Proprietors in Health and Care Services,,0.8139640799192095
2016,Female,Manager and Proprietors in Other Services,,0.39703147068348404
2016,Female,Manager and Proprietors in Other Services,,0.4055063379124698
2016,Female,Manager and Proprietors in Other Services,,0.0597271041487919
2016,Female,Manager and Proprietors in Other Services,,0.7908665769149011
2016,Female,Manager and Proprietors in Other Services,,0.39414708810521965
2016,Female,Manager and Proprietors in Other Services,,0.265437883994585
2016,Female,Manager and Proprietors in Other Services,,0.40379192073170733
2016,Female,Natural and Social Science Professionals,,0.4022185246810871
2016,Female,Natural and Social Science Professionals,,0.19759051668599406
2016,Female,Natural and Social Science Professionals,,0.48489065414238636
2016,Female,Natural and Social Science Professionals,,0.338820921257903
2016,Female,Natural and Social Science Professionals,,0.3714926000280125
2016,Female,Engineering Professionals,,0.10730435812878893
2016,Female,Engineering Professionals,,0.10730435812878893
2016,Female,Information Technology and Telecommunications Professionals,,0.19642873941010797
2016,Female,Information Technology and Telecommunications Professionals,,0.2056798294633657
2016,Female,Information Technology and Telecommunications Professionals,,0.22921237886268056
2016,Female,Information Technology and Telecommunications Professionals,,0.20724100203191384
2016,Female,Information Technology and Telecommunications Professionals,,0.16842691844663257
2016,Female,Conservation and Environment Professionals,,0.4116746965530076
2016,Female,Conservation and Environment Professionals,,0.5342249543113474
2016,Female,Conservation and Environment Professionals,,0.3710596591691215
2016,Female,Research and Development Managers,,0.4135014667225418
2016,Female,Research and Development Managers,,0.4135014667225418
2016,Female,Health Professionals,,0.6088509722040976
2016,Female,Health Professionals,,0.6088509722040976
2016,Female,Teaching and Educational Professionals,,0.6857312397297791
2016,Female,Teaching and Educational Professionals,,0.6666994106090374
2016,Female,Teaching and Educational Professionals,,0.6933528058063374
2016,Female,Media Professionals,,0.472364349209089
2016,Female,Media Professionals,,0.596920455237052
2016,Female,Media Professionals,,0.27938772944430473
2016,Female,Protective Service Occupations,,0.2985760581361092
2016,Female,Protective Service Occupations,,0.2985760581361092
2016,Female,Sports and Fitness Occupations,,0.4829059380478025
2016,Female,Sports and Fitness Occupations,,0.4829059380478025
2016,Female,"Sales, Marketing and Related Associate Professionals",,0.4074450977674579
2016,Female,"Sales, Marketing and Related Associate Professionals",,0.3723880597014925
2016,Female,"Sales, Marketing and Related Associate Professionals",,0.6320578267167306
2016,Female,Public Services and Other Associate Professionals,,0.629941426166141
2016,Female,Public Services and Other Associate Professionals,,0.629941426166141
2016,Female,Administrative Occupations: Office Managers and Supervisors,,0.7889073404995399
2016,Female,Administrative Occupations: Office Managers and Supervisors,,0.7889073404995399
2016,Female,Cleaning and Housekeeping Managers and Supervisors,,0.7523572165201591
2016,Female,Cleaning and Housekeeping Managers and Supervisors,,0.7523572165201591
2016,Female,Sales Related Occupations,,0.4951933290843425
2016,Female,Sales Related Occupations,,0.6498392087858746
2016,Female,Sales Related Occupations,,0.3748288075560803
2017,Male,,,0.6073112411238337
2017,Female,,,0.38898793797022074
2017,Male,Chief Executives and Senior Officials,,0.6450724608550582
2017,Male,Chief Executives and Senior Officials,,0.6385903357612365
2017,Male,Chief Executives and Senior Officials,,0.7069294342021615
2017,Male,Production Managers and Directors,,0.8819700868672241
2017,Male,Production Managers and Directors,,0.8642119836666025
2017,Male,Production Managers and Directors,,0.9090210424384021
2017,Male,Production Managers and Directors,,0.8701851340149213
2017,Male,Functional Managers and Directors,,0.6073039345737257
2017,Male,Functional Managers and Directors,,0.5870771444239375
2017,Male,Functional Managers and Directors,,0.7232548102688628
2017,Male,Functional Managers and Directors,,0.6258052017242214
2017,Male,Functional Managers and Directors,,0.6004835772153488
2017,Male,Functional Managers and Directors,,0.41382595933053995
2017,Male,Functional Managers and Directors,,0.8186635146426461
2017,Male,Functional Managers and Directors,,0.5565517134775014
2017,Male,Financial Institution Managers and Directors,,0.7064033733997
2017,Male,Financial Institution Managers and Directors,,0.7064033733997
2017,Male,Managers and Directors in Transport and Logistics,,0.7917277475540498
2017,Male,Managers and Directors in Transport and Logistics,,0.8343722762227347
2017,Male,Managers and Directors in Transport and Logistics,,0.7504088941151318
2017,Male,Senior Officers in Protective Services,,0.9263104860791659
2017,Male,Senior Officers in Protective Services,,1.0
2017,Male,Senior Officers in Protective Services,,0.8346953937592868
2017,Male,Senior Officers in Protective Services,,0.7653521452526888
2017,Male,Health and Social Services Managers and Directors,,0.3755259400285578
2017,Male,Health and Social Services Managers and Directors,,0.4226759404681774
2017,Male,Health and Social Services Managers and Directors,,0.29299646550595626
2017,Male,Managers and Directors in Retail and Wholesale,,0.6462625852621176
2017,Male,Managers and Directors in Retail and Wholesale,,0.6462625852621176
2017,Male,Managers and Proprietors in Agriculture Related Services,,0.7283340366106055
2017,Male,Managers and Proprietors in Agriculture Related Services,,0.7966702592319473
2017,Male,Managers and Proprietors in Agriculture Related Services,,0.562271693431663
2017,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.5579406883613537
2017,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.4423071322480123
2017,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.5515331882319845
2017,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.6560023919868441
2017,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.6774993372526393
2017,Male,Managers and Proprietors in Hospitality and Leisure Services,,0.41332943583747445
2017,Male,Managers and Proprietors in Health and Care Services,,0.20243328506412908
2017,Male,Managers and Proprietors in Health and Care Services,,0.1282449613670741
2017,Male,Managers and Proprietors in Health and Care Services,,0.2367490497891572
2017,Male,Manager and Proprietors in Other Services,,0.5759067033950639
2017,Male,Manager and Proprietors in Other Services,,0.5633165974983313
2017,Male,Manager and Proprietors in Other Services,,0.899301301367595
2017,Male,Manager and Proprietors in Other Services,,0.21686904295599949
2017,Male,Manager and Proprietors in Other Services,,0.6033997461228544
2017,Male,Manager and Proprietors in Other Services,,0.6317669987007363
2017,Male,Manager and Proprietors in Other Services,,0.5603198823934423
2017,Male,Natural and Social Science Professionals,,0.5944198245455368
2017,Male,Natural and Social Science Professionals,,0.6655139369192951
2017,Male,Natural and Social Science Professionals,,0.4931015882529218
2017,Male,Natural and Social Science Professionals,,0.7475488441995276
2017,Male,Natural and Social Science Professionals,,0.7214043035107588
2017,Male,Engineering Professionals,,0.805204695893119
2017,Male,Engineering Professionals,,0.805204695893119
2017,Male,Information Technology and Telecommunications Professionals,,0.8159581000263704
2017,Male,Information Technology and Telecommunications Professionals,,0.8501546840173576
2017,Male,Information Technology and Telecommunications Professionals,,0.6949296159628263
2017,Male,Information Technology and Telecommunications Professionals,,0.7645320042137702
2017,Male,Information Technology and Telecommunications Professionals,,0.8450486776136032
2017,Male,Conservation and Environment Professionals,,0.6138629755810427
2017,Male,Conservation and Environment Professionals,,0.6216579938991567
2017,Male,Conservation and Environment Professionals,,0.6119286684328873
2017,Male,Research and Development Managers,,0.5917720287881735
2017,Male,Research and Development Managers,,0.5917720287881735
2017,Male,Health Professionals,,0.2743540203318828
2017,Male,Health Professionals,,0.2743540203318828
2017,Male,Teaching and Educational Professionals,,0.2759012999608333
2017,Male,Teaching and Educational Professionals,,0.31733200714791465
2017,Male,Teaching and Educational Professionals,,0.2516964927658988
2017,Male,Media Professionals,,0.4627827741796863
2017,Male,Media Professionals,,0.3308963002522974
2017,Male,Media Professionals,,0.6276590846302607
2017,Male,Protective Service Occupations,,0.6441959938795382
2017,Male,Protective Service Occupations,,0.6441959938795382
2017,Male,Sports and Fitness Occupations,,0.5901196111543745
2017,Male,Sports and Fitness Occupations,,0.5901196111543745
2017,Male,"Sales, Marketing and Related Associate Professionals",,0.6051220432177257
2017,Male,"Sales, Marketing and Related Associate Professionals",,0.6426431085381963
2017,Male,"Sales, Marketing and Related Associate Professionals",,0.3369554886741644
2017,Male,Public Services and Other Associate Professionals,,0.34572968015590966
2017,Male,Public Services and Other Associate Professionals,,0.34572968015590966
2017,Male,Administrative Occupations: Office Managers and Supervisors,,0.2300022182786158
2017,Male,Administrative Occupations: Office Managers and Supervisors,,0.2300022182786158
2017,Male,Cleaning and Housekeeping Managers and Supervisors,,0.24824235185537066
2017,Male,Cleaning and Housekeeping Managers and Supervisors,,0.24824235185537066
2017,Male,Sales Related Occupations,,0.54682044228124
2017,Male,Sales Related Occupations,,0.5825081135058667
2017,Male,Sales Related Occupations,,0.5205680705190989
2017,Female,Chief Executives and Senior Officials,,0.3549275391449418
2017,Female,Chief Executives and Senior Officials,,0.36140966423876353
2017,Female,Chief Executives and Senior Officials,,0.2930705657978385
2017,Female,Production Managers and Directors,,0.11802991313277587
2017,Female,Production Managers and Directors,,0.1357880163333976
2017,Female,Production Managers and Directors,,0.09097895756159793
2017,Female,Production Managers and Directors,,0.12981486598507874
2017,Female,Functional Managers and Directors,,0.39269606542627433
2017,Female,Functional Managers and Directors,,0.4129228555760624
2017,Female,Functional Managers and Directors,,0.27674518973113715
2017,Female,Functional Managers and Directors,,0.37419479827577856
2017,Female,Functional Managers and Directors,,0.39951642278465116
2017,Female,Functional Managers and Directors,,0.58617404066946
2017,Female,Functional Managers and Directors,,0.18133648535735394
2017,Female,Functional Managers and Directors,,0.44344828652249857
2017,Female,Financial Institution Managers and Directors,,0.29359662660029995
2017,Female,Financial Institution Managers and Directors,,0.29359662660029995
2017,Female,Managers and Directors in Transport and Logistics,,0.2082722524459502
2017,Female,Managers and Directors in Transport and Logistics,,0.16562772377726537
2017,Female,Managers and Directors in Transport and Logistics,,0.24959110588486824
2017,Female,Senior Officers in Protective Services,,0.07368951392083416
2017,Female,Senior Officers in Protective Services,,0.0
2017,Female,Senior Officers in Protective Services,,0.16530460624071322
2017,Female,Senior Officers in Protective Services,,0.2346478547473112
2017,Female,Health and Social Services Managers and Directors,,0.6244740599714421
2017,Female,Health and Social Services Managers and Directors,,0.5773240595318226
2017,Female,Health and Social Services Managers and Directors,,0.7070035344940437
2017,Female,Managers and Directors in Retail and Wholesale,,0.3537374147378824
2017,Female,Managers and Directors in Retail and Wholesale,,0.3537374147378824
2017,Female,Managers and Proprietors in Agriculture Related Services,,0.2716659633893946
2017,Female,Managers and Proprietors in Agriculture Related Services,,0.20332974076805263
2017,Female,Managers and Proprietors in Agriculture Related Services,,0.4377283065683369
2017,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.44205931163864637
2017,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.5576928677519877
2017,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.4484668117680155
2017,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.34399760801315593
2017,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.3225006627473607
2017,Female,Managers and Proprietors in Hospitality and Leisure Services,,0.5866705641625256
2017,Female,Managers and Proprietors in Health and Care Services,,0.797566714935871
2017,Female,Managers and Proprietors in Health and Care Services,,0.8717550386329259
2017,Female,Managers and Proprietors in Health and Care Services,,0.7632509502108428
2017,Female,Manager and Proprietors in Other Services,,0.4240932966049361
2017,Female,Manager and Proprietors in Other Services,,0.43668340250166876
2017,Female,Manager and Proprietors in Other Services,,0.10069869863240505
2017,Female,Manager and Proprietors in Other Services,,0.7831309570440005
2017,Female,Manager and Proprietors in Other Services,,0.39660025387714554
2017,Female,Manager and Proprietors in Other Services,,0.36823300129926373
2017,Female,Manager and Proprietors in Other Services,,0.4396801176065577
2017,Female,Natural and Social Science Professionals,,0.40558017545446323
2017,Female,Natural and Social Science Professionals,,0.334486063080705
2017,Female,Natural and Social Science Professionals,,0.5068984117470782
2017,Female,Natural and Social Science Professionals,,0.25245115580047234
2017,Female,Natural and Social Science Professionals,,0.2785956964892412
2017,Female,Engineering Professionals,,0.19479530410688098
2017,Female,Engineering Professionals,,0.19479530410688098
2017,Female,Information Technology and Telecommunications Professionals,,0.18404189997362966
2017,Female,Information Technology and Telecommunications Professionals,,0.14984531598264245
2017,Female,Information Technology and Telecommunications Professionals,,0.3050703840371737
2017,Female,Information Technology and Telecommunications Professionals,,0.2354679957862298
2017,Female,Information Technology and Telecommunications Professionals,,0.1549513223863968
2017,Female,Conservation and Environment Professionals,,0.38613702441895725
2017,Female,Conservation and Environment Professionals,,0.37834200610084334
2017,Female,Conservation and Environment Professionals,,0.38807133156711265
2017,Female,Research and Development Managers,,0.40822797121182647
2017,Female,Research and Development Managers,,0.40822797121182647
2017,Female,Health Professionals,,0.7256459796681172
2017,Female,Health Professionals,,0.7256459796681172
2017,Female,Teaching and Educational Professionals,,0.7240987000391667
2017,Female,Teaching and Educational Professionals,,0.6826679928520853
2017,Female,Teaching and Educational Professionals,,0.7483035072341012
2017,Female,Media Professionals,,0.5372172258203137
2017,Female,Media Professionals,,0.6691036997477027
2017,Female,Media Professionals,,0.3723409153697394
2017,Female,Protective Service Occupations,,0.3558040061204618
2017,Female,Protective Service Occupations,,0.3558040061204618
2017,Female,Sports and Fitness Occupations,,0.4098803888456255
2017,Female,Sports and Fitness Occupations,,0.4098803888456255
2017,Female,"Sales, Marketing and Related Associate Professionals",,0.3948779567822743
2017,Female,"Sales, Marketing and Related Associate Professionals",,0.3573568914618037
2017,Female,"Sales, Marketing and Related Associate Professionals",,0.6630445113258355
2017,Female,Public Services and Other Associate Professionals,,0.6542703198440903
2017,Female,Public Services and Other Associate Professionals,,0.6542703198440903
2017,Female,Administrative Occupations: Office Managers and Supervisors,,0.7699977817213842
2017,Female,Administrative Occupations: Office Managers and Supervisors,,0.7699977817213842
2017,Female,Cleaning and Housekeeping Managers and Supervisors,,0.7517576481446293
2017,Female,Cleaning and Housekeeping Managers and Supervisors,,0.7517576481446293
2017,Female,Sales Related Occupations,,0.4531795577187599
2017,Female,Sales Related Occupations,,0.4174918864941333
2017,Female,Sales Related Occupations,,0.4794319294809011
